updated_species_id,updated_compound_id,charge,value,name of file,data type,original order,old_compound_id,old_species_id
CHB_18077_-3,CHB_18077,-3,-3223541.88,176_dG,dG_f,2652,CHB_18077,CHB_18077_-3
CHB_18077_-4,CHB_18077,-4,-3180237.48,177_dG,dG_f,2653,CHB_18077,CHB_18077_-4
CHB_17625_0,CHB_17625,0,-3262892.4,178_dG,dG_f,2654,CHB_17625,CHB_17625_0
CHB_17625_-1,CHB_17625,-1,-3254373.776,179_dG,dG_f,2655,CHB_17625,CHB_17625_-1
CHB_17625_-2,CHB_17625,-2,-3243076.976,180_dG,dG_f,2656,CHB_17625,CHB_17625_-2
CHB_17625_-3,CHB_17625,-3,-3217136.176,181_dG,dG_f,2657,CHB_17625,CHB_17625_-3
CHB_17625_-4,CHB_17625,-4,-3173622.576,182_dG,dG_f,2658,CHB_17625,CHB_17625_-4
CHB_16236_0,CHB_16236,0,-181292.72,183_dG,dG_f,2659,CHB_16236,CHB_16236_0
CHB_17562_0,CHB_17562,0,-544668.936,184_dG,dG_f,2660,CHB_17562,CHB_17562_0
CHB_28543_0,CHB_28543,0,-749140,185_dG,dG_f,2661,CHB_16789,CHB_16789_0
CHB_17153_0,CHB_17153,0,-136942.32,186_dG,dG_f,2662,CHB_17153,CHB_17153_0
CHB_17859_0,CHB_17859,0,-739647.52,187_dG,dG_f,2663,CHB_17859,CHB_17859_0
CHB_17859_-1,CHB_17859,-1,-714878.24,188_dG,dG_f,2664,CHB_17859,CHB_17859_-1
CHB_17859_-2,CHB_17859,-2,-683958.48,189_dG,dG_f,2665,CHB_17859,CHB_17859_-2
CHB_16450_0,CHB_16450,0,-619127.4,190_dG,dG_f,2666,CHB_16450,CHB_16450_0
CHB_17256_0,CHB_17256,0,-46831.512,191_dG,dG_f,2667,CHB_17256,CHB_17256_0
CHB_28846_-2,CHB_28846,-2,-2144684.928,192_dG,dG_f,2668,CHB_28846,CHB_28846_-2
CHB_28846_-3,CHB_28846,-3,-2103723.568,193_dG,dG_f,2669,CHB_28846,CHB_28846_-3
CHB_16188_0,CHB_16188,0,-126566,194_dG,dG_f,2670,CHB_16188,CHB_16188_0
CHB_48674_0,CHB_48674,0,-911950,195_dG,dG_f,2671,CHB_48674,CHB_48674_0
CHB_17418_0,CHB_17418,0,-373380.16,196_dG,dG_f,2672,CHB_17418,CHB_17418_0
CHB_17418_-1,CHB_17418,-1,-345723.92,197_dG,dG_f,2673,CHB_17418,CHB_17418_-1
CHB_15698_0,CHB_15698,0,-404391.968,198_dG,dG_f,2674,CHB_15698,CHB_15698_0
CHB_28850_-2,CHB_28850,-2,-2359378.52,199_dG,dG_f,2675,CHB_28850,CHB_28850_-2
CHB_28850_-3,CHB_28850,-3,-2318459,200_dG,dG_f,2676,CHB_28850,CHB_28850_-3
CHB_17590_0,CHB_17590,0,35898.72,201_dG,dG_f,2677,CHB_17590,CHB_17590_0
CHB_16716_0,CHB_16716,0,133888,202_dG,dG_f,2678,CHB_16716,CHB_16716_0
CHB_15743_0,CHB_15743,0,-120164.48,203_dG,dG_f,2679,CHB_15743,CHB_15743_0
CHB_16004_0,CHB_16004,0,-534715.2,204_dG,dG_f,2680,CHB_16004,CHB_16004_0
CHB_16004_-1,CHB_16004,-1,-512665.52,205_dG,dG_f,2681,CHB_16004,CHB_16004_-1
CHB_16183_0,CHB_16183,0,-34330,206_dG,dG_f,2682,CHB_16183,CHB_16183_0
CHB_36635_0,CHB_36635,0,-244512.96,207_dG,dG_f,2683,CHB_36635,CHB_36635_0
CHB_36635_-1,CHB_36635,-1,-219576.32,208_dG,dG_f,2684,CHB_36635,CHB_36635_-1
CHB_17578_0,CHB_17578,0,126607.84,209_dG,dG_f,2685,CHB_17578,CHB_17578_0
CHB_17231_0,CHB_17231,0,-58115.76,210_dG,dG_f,2686,CHB_17231,CHB_17231_0
CHB_17847_0,CHB_17847,0,-48639,211_dG,dG_f,2687,CHB_17847,CHB_17847_0
CHB_28054_0,CHB_28054,0,-53241.4,212_dG,dG_f,2688,CHB_28054,CHB_28054_0
CHB_17935_0,CHB_17935,0,-84977.04,213_dG,dG_f,2689,CHB_17935,CHB_17935_0
CHB_27518_0,CHB_27518,0,217107.76,214_dG,dG_f,2690,CHB_27518,CHB_27518_0
CHB_30813_0,CHB_30813,0,-331247.28,215_dG,dG_f,2691,CHB_30813,CHB_30813_0
CHB_30813_-1,CHB_30813,-1,-303172.64,216_dG,dG_f,2692,CHB_30813,CHB_30813_-1
CHB_30776_0,CHB_30776,0,-364510.08,217_dG,dG_f,2693,CHB_30776,CHB_30776_0
CHB_30776_-1,CHB_30776,-1,-336770.16,218_dG,dG_f,2694,CHB_30776,CHB_30776_-1
CHB_29019_0,CHB_29019,0,-339824.48,219_dG,dG_f,2695,CHB_29019,CHB_29019_0
CHB_29019_-1,CHB_29019,-1,-312837.68,220_dG,dG_f,2696,CHB_29019,CHB_29019_-1
MAN_10204_0,MAN_10204,0,-604307.672,221_dG,dG_f,2697,CHB_28816,CHB_28816_0
CHB_16459_0,CHB_16459,0,-175786.576,222_dG,dG_f,2698,CHB_16459,CHB_16459_0
CHB_16472_0,CHB_16472,0,-143887.76,223_dG,dG_f,2699,CHB_16472,CHB_16472_0
CHB_35619_0,CHB_35619,0,-364510.08,224_dG,dG_f,2700,CHB_74359,CHB_74359_0
CHB_30531_-1,CHB_30531,-1,-695631.84,225_dG,dG_f,2701,CHB_30531,CHB_30531_-1
CHB_30531_-2,CHB_30531,-2,-664670.24,226_dG,dG_f,2702,CHB_30531,CHB_30531_-2
CHB_30805_0,CHB_30805,0,-314134.72,227_dG,dG_f,2703,CHB_30805,CHB_30805_0
CHB_30805_-1,CHB_30805,-1,-286060.08,228_dG,dG_f,2704,CHB_30805,CHB_30805_-1
CHB_28831_0,CHB_28831,0,-175351.44,229_dG,dG_f,2705,CHB_28831,CHB_28831_0
CHB_1148_0,CHB_1148,0,-526138,230_dG,dG_f,2706,CHB_64552,CHB_64552_0
CHB_1148_-1,CHB_1148,-1,-504381.2,231_dG,dG_f,2707,CHB_64552,CHB_64552_-1
CHB_30832_-1,CHB_30832,-1,-697765.68,232_dG,dG_f,2708,CHB_30832,CHB_30832_-1
CHB_30832_-2,CHB_30832,-2,-666887.76,233_dG,dG_f,2709,CHB_30832,CHB_30832_-2
CHB_28885_0,CHB_28885,0,-162506.56,234_dG,dG_f,2710,CHB_28885,CHB_28885_0
CHB_27856_0,CHB_27856,0,-203928.16,235_dG,dG_f,2711,CHB_27856,CHB_27856_0
CHB_28837_0,CHB_28837,0,-349154.8,236_dG,dG_f,2712,CHB_28837,CHB_28837_0
CHB_28837_-1,CHB_28837,-1,-321205.68,237_dG,dG_f,2713,CHB_28837,CHB_28837_-1
CHB_18153_0,CHB_18153,0,81378.8,238_dG,dG_f,2714,CHB_18153,CHB_18153_0
CHB_17300_0,CHB_17300,0,31308.872,239_dG,dG_f,2715,CHB_17300,CHB_17300_0
CHB_16602_0,CHB_16602,0,25359.224,240_dG,dG_f,2716,CHB_16602,CHB_16602_0
CHB_28509_0,CHB_28509,0,53492.44,241_dG,dG_f,2717,CHB_28509,CHB_28509_0
CHB_16101_0,CHB_16101,0,135728.96,242_dG,dG_f,2718,CHB_16101,CHB_16101_0
CHB_10589_0,CHB_10589,0,-242504.64,243_dG,dG_f,2719,CHB_10589,CHB_10589_0
CHB_10589_-1,CHB_10589,-1,-218195.6,244_dG,dG_f,2720,CHB_10589,CHB_10589_-1
CHB_36632_0,CHB_36632,0,-229157.68,245_dG,dG_f,2721,CHB_36632,CHB_36632_0
CHB_36632_-1,CHB_36632,-1,-206856.96,246_dG,dG_f,2722,CHB_36632,CHB_36632_-1
CHB_48131_0,CHB_48131,0,-684753.44,247_dG,dG_f,2723,CHB_48131,CHB_48131_0
CHB_48131_-1,CHB_48131,-1,-658938.16,248_dG,dG_f,2724,CHB_48131,CHB_48131_-1
CHB_48131_-2,CHB_48131,-2,-628143.92,249_dG,dG_f,2725,CHB_48131,CHB_48131_-2
CHB_41865_0,CHB_41865,0,-674628.16,250_dG,dG_f,2726,CHB_41865,CHB_41865_0
CHB_41865_-1,CHB_41865,-1,-648687.36,251_dG,dG_f,2727,CHB_41865,CHB_41865_-1
CHB_41865_-2,CHB_41865,-2,-617725.76,252_dG,dG_f,2728,CHB_41865,CHB_41865_-2
CHB_9300_0,CHB_9300,0,-704962.16,253_dG,dG_f,2729,CHB_9300,CHB_9300_0
CHB_9300_-1,CHB_9300,-1,-679230.56,254_dG,dG_f,2730,CHB_9300,CHB_9300_-1
CHB_9300_-2,CHB_9300,-2,-648394.48,255_dG,dG_f,2731,CHB_9300,CHB_9300_-2
CHB_5712_0,CHB_5712,0,62174.24,256_dG,dG_f,2732,CHB_5712,CHB_5712_0
CHB_5672_0,CHB_5672,0,-127319.12,257_dG,dG_f,2733,CHB_5672,CHB_5672_0
CHB_8473_0,CHB_8473,0,5773.92,258_dG,dG_f,2734,CHB_8473,CHB_8473_0
CHB_36386_0,CHB_36386,0,-413630.24,259_dG,dG_f,2735,CHB_36386,CHB_36386_0
CHB_36386_-1,CHB_36386,-1,-408065.52,260_dG,dG_f,2736,CHB_36386,CHB_36386_-1
CHB_30956_0,CHB_30956,0,-422165.6,261_dG,dG_f,2737,CHB_30956,CHB_30956_0
CHB_30956_-1,CHB_30956,-1,-427353.76,262_dG,dG_f,2738,CHB_30956,CHB_30956_-1
CHB_29021_0,CHB_29021,0,18493.28,263_dG,dG_f,2739,CHB_29021,CHB_29021_0
CHB_16052_0,CHB_16052,0,74935.44,264_dG,dG_f,2740,CHB_16052,CHB_16052_0
CHB_31457_0,CHB_31457,0,-69454.4,265_dG,dG_f,2741,CHB_31457,CHB_31457_0
CHB_34031_0,CHB_34031,0,32325.584,266_dG,dG_f,2742,CHB_34031,CHB_34031_0
CHB_34787_0,CHB_34787,0,-89914.16,267_dG,dG_f,2743,CHB_34787,CHB_34787_0
CHB_34241_0,CHB_34241,0,-54730.904,268_dG,dG_f,2744,CHB_34241,CHB_34241_0
CHB_34688_0,CHB_34688,0,-234889.76,269_dG,dG_f,2745,CHB_34688,CHB_34688_0
CHB_44884_0,CHB_44884,0,-160958.48,270_dG,dG_f,2746,CHB_44884,CHB_44884_0
CHB_45571_0,CHB_45571,0,-356476.8,271_dG,dG_f,2747,CHB_45571,CHB_45571_0
CHB_45571_-1,CHB_45571,-1,-328548.6,272_dG,dG_f,2748,CHB_45571,CHB_45571_-1
CHB_32368_0,CHB_32368,0,-322711.92,273_dG,dG_f,2749,CHB_32368,CHB_32368_0
CHB_32368_-1,CHB_32368,-1,-294595.44,274_dG,dG_f,2750,CHB_32368,CHB_32368_-1
CHB_44194_0,CHB_44194,0,151084.24,275_dG,dG_f,2751,CHB_44194,CHB_44194_0
CHB_45074_0,CHB_45074,0,-113051.68,276_dG,dG_f,2752,CHB_45074,CHB_45074_0
CHB_88528_0,CHB_88528,0,-103972.4,277_dG,dG_f,2753,CHB_88528,CHB_88528_0
CHB_84268_0,CHB_84268,0,-75730.4,278_dG,dG_f,2754,CHB_84268,CHB_84268_0
CHB_60647_0,CHB_60647,0,-517560.8,279_dG,dG_f,2755,CHB_60647,CHB_60647_0
CHB_60647_-1,CHB_60647,-1,-497059.2,280_dG,dG_f,2756,CHB_60647,CHB_60647_-1
CHB_86542_0,CHB_86542,0,-508983.6,281_dG,dG_f,2757,CHB_86542,CHB_86542_0
CHB_86542_-1,CHB_86542,-1,-487645.2,282_dG,dG_f,2758,CHB_86542,CHB_86542_-1
CHB_73752_0,CHB_73752,0,-500406.4,283_dG,dG_f,2759,CHB_73752,CHB_73752_0
CHB_73752_-1,CHB_73752,-1,-479068,284_dG,dG_f,2760,CHB_73752,CHB_73752_-1
CHB_86543_0,CHB_86543,0,-491829.2,285_dG,dG_f,2761,CHB_86543,CHB_86543_0
CHB_86543_-1,CHB_86543,-1,-470490.8,286_dG,dG_f,2762,CHB_86543,CHB_86543_-1
CHB_73753_0,CHB_73753,0,-483335.68,287_dG,dG_f,2763,CHB_73753,CHB_73753_0
CHB_73753_-1,CHB_73753,-1,-461997.28,288_dG,dG_f,2764,CHB_73753,CHB_73753_-1
PBC_21488_0,PBC_21488,0,-474800.32,289_dG,dG_f,2765,PBC_21488,PBC_21488_0
PBC_21488_-1,PBC_21488,-1,-453461.92,290_dG,dG_f,2766,PBC_21488,PBC_21488_-1
CHB_28805_0,CHB_28805,0,27698.08,291_dG,dG_f,2767,CHB_28805,CHB_28805_0
CHS_8149841_0,CHS_8149841,0,-1379150,292_dG,dG_f,2768,CHS_8149841,CHS_8149841_0
CHS_8149841_-1,CHS_8149841,-1,-1357390,293_dG,dG_f,2769,CHS_8149841,CHS_8149841_-1
CHS_8149841_-2,CHS_8149841,-2,-1323090,294_dG,dG_f,2770,CHS_8149841,CHS_8149841_-2
CHB_16171_0,CHB_16171,0,-1379860,295_dG,dG_f,2771,CHB_16171,CHB_16171_0
CHB_16171_-1,CHB_16171,-1,-1345550,296_dG,dG_f,2772,CHB_16171,CHB_16171_-1
CHB_16171_1,CHB_16171,1,-1401620,297_dG,dG_f,2773,CHB_16171,CHB_16171_1
CHB_23975_0,CHB_23975,0,-17010,298_dG,dG_f,2774,CHB_23975,CHB_23975_0
CHB_32879_0,CHB_32879,0,-8213.192,299_dG,dG_f,2775,CHB_32879,CHB_32879_0
CHB_25462_0,CHB_25462,0,150.624,300_dG,dG_f,2776,CHB_25462,CHB_25462_0
CHB_25888_0,CHB_25888,0,8911.92,301_dG,dG_f,2777,CHB_25888,CHB_25888_0
CHB_32891_0,CHB_32891,0,27070.48,302_dG,dG_f,2778,CHB_32891,CHB_32891_0
CHB_48362_0,CHB_48362,0,84977.04,303_dG,dG_f,2779,CHB_48362,CHB_48362_0
PBC_8004_0,PBC_8004,0,94014.48,304_dG,dG_f,2780,PBC_8004,PBC_8004_0
CHB_24579_0,CHB_24579,0,101964.08,305_dG,dG_f,2781,CHB_24579,CHB_24579_0
PBC_11610_0,PBC_11610,0,110666.8,306_dG,dG_f,2782,PBC_11610,PBC_11610_0
CHB_46708_0,CHB_46708,0,120164.48,307_dG,dG_f,2783,CHB_46708,CHB_46708_0
CHB_48086_0,CHB_48086,0,200329.92,308_dG,dG_f,2784,CHB_48086,CHB_48086_0
CHB_48087_0,CHB_48087,0,209325.52,309_dG,dG_f,2785,CHB_48087,CHB_48087_0
PBC_12309_0,PBC_12309,0,218237.44,310_dG,dG_f,2786,PBC_12309,PBC_12309_0
PBC_12732_0,PBC_12732,0,227693.28,311_dG,dG_f,2787,PBC_12732,PBC_12732_0
PBC_12350_0,PBC_12350,0,237358.32,312_dG,dG_f,2788,PBC_12350,PBC_12350_0
PBC_12370_0,PBC_12370,0,246270.24,313_dG,dG_f,2789,PBC_12370,PBC_12370_0
CHB_42630_0,CHB_42630,0,142967.28,314_dG,dG_f,2790,CHB_42630,CHB_42630_0
PBC_10864_0,PBC_10864,0,159870.64,315_dG,dG_f,2791,PBC_10864,PBC_10864_0
PBC_14109_0,PBC_14109,0,168991.76,316_dG,dG_f,2792,PBC_14109,PBC_14109_0
PBC_14115_0,PBC_14115,0,178405.76,317_dG,dG_f,2793,PBC_14115,PBC_14115_0
PBC_16607_0,PBC_16607,0,186982.96,318_dG,dG_f,2794,PBC_16607,PBC_16607_0
CHB_87393_0,CHB_87393,0,-148490.16,319_dG,dG_f,2795,CHB_87393,CHB_87393_0
PBC_8129_0,PBC_8129,0,-133888,320_dG,dG_f,2796,CHB_88619,CHB_88619_0
CHB_6858_0,CHB_6858,0,-153678.32,321_dG,dG_f,2797,CHB_6858,CHB_6858_0
CHB_89206_0,CHB_89206,0,-135896.32,322_dG,dG_f,2798,CHB_89206,CHB_89206_0
CHB_87434_0,CHB_87434,0,-118741.92,323_dG,dG_f,2799,CHB_87434,CHB_87434_0
CHB_15862_0,CHB_15862,0,26359.2,324_dG,dG_f,2800,CHB_15862,CHB_15862_0
CHB_39870_0,CHB_39870,0,29329.84,325_dG,dG_f,2801,CHB_39870,CHB_39870_0
CHB_43799_0,CHB_43799,0,39371.44,326_dG,dG_f,2802,CHB_43799,CHB_43799_0
CHB_74848_0,CHB_74848,0,53555.2,327_dG,dG_f,2803,CHB_74848,CHB_74848_0
PBC_8127_0,PBC_8127,0,70751.44,328_dG,dG_f,2804,PBC_8127,PBC_8127_0
PBC_8143_0,PBC_8143,0,79328.64,329_dG,dG_f,2805,PBC_8143,PBC_8143_0
CHB_30363_0,CHB_30363,0,-3807.44,330_dG,dG_f,2806,CHB_30363,CHB_30363_0
CHB_30362_0,CHB_30362,0,5573.088,331_dG,dG_f,2807,CHB_30362,CHB_30362_0
CHB_88374_0,CHB_88374,0,14953.616,332_dG,dG_f,2808,CHB_88374,CHB_88374_0
PBC_11582_0,PBC_11582,0,24334.144,333_dG,dG_f,2809,PBC_11582,PBC_11582_0
CHB_88849_0,CHB_88849,0,33714.672,334_dG,dG_f,2810,CHB_88849,CHB_88849_0
PBC_18591_0,PBC_18591,0,43095.2,335_dG,dG_f,2811,PBC_18591,PBC_18591_0
CHB_45422_0,CHB_45422,0,-194547.632,336_dG,dG_f,2812,CHB_45422,CHB_45422_0
CHB_50724_0,CHB_50724,0,-185167.104,337_dG,dG_f,2813,CHB_50724,CHB_50724_0
PBC_12332_0,PBC_12332,0,-166406.048,338_dG,dG_f,2814,PBC_12332,PBC_12332_0
PBC_136449_0,PBC_136449,0,-157025.52,339_dG,dG_f,2815,PBC_136449,PBC_136449_0
PBC_69414_0,PBC_69414,0,-147644.992,340_dG,dG_f,2816,PBC_69414,PBC_69414_0
CHB_27869_0,CHB_27869,0,-404885.68,341_dG,dG_f,2817,CHB_27869,CHB_27869_0
CHB_27869_-1,CHB_27869,-1,-388526.24,342_dG,dG_f,2818,CHB_27869,CHB_27869_-1
CHB_37580_0,CHB_37580,0,-226354.4,343_dG,dG_f,2819,CHB_37580,CHB_37580_0
PBC_6577_0,PBC_6577,0,-230622.08,344_dG,dG_f,2820,PBC_6577,PBC_6577_0
PBC_6420_0,PBC_6420,0,-239199.28,345_dG,dG_f,2821,PBC_6420,PBC_6420_0
PBC_6343_0,PBC_6343,0,-4602.4,346_dG,dG_f,2822,PBC_6343,PBC_6343_0
PBC_8012_0,PBC_8012,0,14895.04,347_dG,dG_f,2823,PBC_8012,PBC_8012_0
PBC_8067_0,PBC_8067,0,25731.6,348_dG,dG_f,2824,PBC_8067,PBC_8067_0
PBC_8106_0,PBC_8106,0,33179.12,349_dG,dG_f,2825,PBC_8106,PBC_8106_0
PBC_15422_0,PBC_15422,0,41756.32,350_dG,dG_f,2826,PBC_15422,PBC_15422_0
PBC_8144_0,PBC_8144,0,50333.52,351_dG,dG_f,2827,PBC_8144,PBC_8144_0
PBC_15077_0,PBC_15077,0,58910.72,352_dG,dG_f,2828,PBC_15077,PBC_15077_0
PBC_8917_0,PBC_8917,0,67487.92,353_dG,dG_f,2829,PBC_8917,PBC_8917_0
PBC_62570_0,PBC_62570,0,76065.12,354_dG,dG_f,2830,PBC_62570,PBC_62570_0
PBC_8195_0,PBC_8195,0,84642.32,355_dG,dG_f,2831,PBC_8195,PBC_8195_0
CHB_16761_0,CHB_16761,0,-1969613.816,356_dG,dG_f,2832,CHB_16761,CHB_16761_0
CHB_16761_-1,CHB_16761,-1,-1959153.816,357_dG,dG_f,2833,CHB_16761,CHB_16761_-1
CHB_17659_0,CHB_17659,0,-2533964.288,358_dG,dG_f,2834,CHB_17659,CHB_17659_0
CHB_17659_-1,CHB_17659,-1,-2523504.288,359_dG,dG_f,2835,CHB_17659,CHB_17659_-1
CHB_17552_0,CHB_17552,0,-2216340.112,360_dG,dG_f,2836,CHB_17552,CHB_17552_0
CHB_17552_-1,CHB_17552,-1,-2205880.112,361_dG,dG_f,2837,CHB_17552,CHB_17552_-1
CHB_17239_0,CHB_17239,0,-2319270.696,362_dG,dG_f,2838,CHB_17239,CHB_17239_0
CHB_17239_-1,CHB_17239,-1,-2308810.696,363_dG,dG_f,2839,CHB_17239,CHB_17239_-1
CHB_16174_0,CHB_16174,0,-1821893.512,364_dG,dG_f,2840,CHB_16174,CHB_16174_0
CHB_16174_-1,CHB_16174,-1,-1811433.512,365_dG,dG_f,2841,CHB_16174,CHB_16174_-1
CHB_28862_0,CHB_28862,0,-2073962.776,366_dG,dG_f,2842,CHB_28862,CHB_28862_0
CHB_28862_-1,CHB_28862,-1,-2063502.776,367_dG,dG_f,2843,CHB_28862,CHB_28862_-1
CHB_18075_0,CHB_18075,0,-2400385.904,368_dG,dG_f,2844,CHB_18075,CHB_18075_0
CHB_18075_-1,CHB_18075,-1,-2389925.904,369_dG,dG_f,2845,CHB_18075,CHB_18075_-1
CHB_28846_0,CHB_28846,0,-2178993.728,370_dG,dG_f,2846,CHB_28846,CHB_28846_0
CHB_28846_-1,CHB_28846,-1,-2168533.728,371_dG,dG_f,2847,CHB_28846,CHB_28846_-1
CHB_28850_0,CHB_28850,0,-2393687.32,372_dG,dG_f,2848,CHB_28850,CHB_28850_0
CHB_28850_-1,CHB_28850,-1,-2383227.32,373_dG,dG_f,2849,CHB_28850,CHB_28850_-1
CHB_29027_0,CHB_29027,0,32216.8,374_dG,dG_f,2850,CHB_29027,CHB_29027_0
CHB_15740_0,CHB_15740,0,-372300.688,375_dG,dG_f,2851,CHB_15740,CHB_15740_0
CHB_30769_0,CHB_30769,0,-1243401.12,376_dG,dG_f,2852,CHB_30769,CHB_30769_0
CHB_30769_-1,CHB_30769,-1,-1225543.808,377_dG,dG_f,2853,CHB_30769,CHB_30769_-1
CHB_30769_-2,CHB_30769,-2,-1198368.728,378_dG,dG_f,2854,CHB_30769,CHB_30769_-2
CHB_30769_-3,CHB_30769,-3,-1161854.96,379_dG,dG_f,2855,CHB_30769,CHB_30769_-3
CHB_16977_-1,CHB_16977,-1,-312377.44,380_dG,dG_f,2856,CHB_16977,CHB_16977_-1
PBC_10687_0,PBC_10687,0,-46044.92,381_dG,dG_f,2857,PBC_10687,PBC_10687_0
PBC_7267_0,PBC_7267,0,-49685,382_dG,dG_f,2858,PBC_7267,PBC_7267_0
PBC_11335_0,PBC_11335,0,-45911.032,383_dG,dG_f,2859,PBC_11335,PBC_11335_0
CHB_39839_0,CHB_39839,0,-51312.576,384_dG,dG_f,2860,CHB_39839,CHB_39839_0
CHB_38572_0,CHB_38572,0,-52128.456,385_dG,dG_f,2861,CHB_38572,CHB_38572_0
CHB_27750_0,CHB_27750,0,-337650,386_dG,dG_f,2862,CHB_27750,CHB_27750_0
CHB_16199_0,CHB_16199,0,-202800,387_dG,dG_f,2863,CHB_16199,CHB_16199_0
CHB_13705_-1,CHB_13705,-1,-482490,388_dG,dG_f,2864,CHB_13705,CHB_13705_-1
CHB_15350_-2,CHB_15350,-2,-1219490,389_dG,dG_f,2865,CHB_15350,CHB_15350_-2
CHB_15350_-1,CHB_15350,-1,-1269080,390_dG,dG_f,2866,CHB_15350,CHB_15350_-1
CHB_15350_0,CHB_15350,0,-1298260,391_dG,dG_f,2867,CHB_15350,CHB_15350_0
CHB_16383_-3,CHB_16383,-3,-917130,392_dG,dG_f,2868,CHB_16383,CHB_16383_-3
CHB_16708_1,CHB_16708,1,289430,393_dG,dG_f,2869,CHB_16708,CHB_16708_1
CHB_16708_-1,CHB_16708,-1,369700,394_dG,dG_f,2870,CHB_16708,CHB_16708_-1
CHB_16335_1,CHB_16335,1,-214280,395_dG,dG_f,2871,CHB_16335,CHB_16335_1
CHB_17709_-2,CHB_17709,-2,-1541980,396_dG,dG_f,2872,CHB_17709,CHB_17709_-2
CHB_86279_-2,CHB_86279,-2,-1598340,397_dG,dG_f,2873,CHB_16241,CHB_16241_-2
CHB_86279_-1,CHB_86279,-1,-1636530,398_dG,dG_f,2874,CHB_16241,CHB_16241_-1
CHB_28907_-4,CHB_28907,-4,-2356140,399_dG,dG_f,2875,CHB_28907,CHB_28907_-4
CHB_28907_-3,CHB_28907,-3,-2401580,400_dG,dG_f,2876,CHB_28907,CHB_28907_-3
CHB_28907_-2,CHB_28907,-2,-2436000,401_dG,dG_f,2877,CHB_28907,CHB_28907_-2
CHB_17057_0,CHB_17057,0,-1585940,402_dG,dG_f,2878,CHB_17057,CHB_17057_0
CHB_16087_-3,CHB_16087,-3,-1156040,403_dG,dG_f,2879,CHB_16087,CHB_16087_-3
CHB_16087_-2,CHB_16087,-2,-1192570,404_dG,dG_f,2880,CHB_16087,CHB_16087_-2
CHB_16087_-1,CHB_16087,-1,-1219470,405_dG,dG_f,2881,CHB_16087,CHB_16087_-1
CHB_16087_0,CHB_16087,0,-1238230,406_dG,dG_f,2882,CHB_16087,CHB_16087_0
CHB_16919_-1,CHB_16919,-1,-177600,407_dG,dG_f,2883,CHB_16919,CHB_16919_-1
CHB_16919_0,CHB_16919,0,-259200,408_dG,dG_f,2884,CHB_16919,CHB_16919_0
CHB_16919_1,CHB_16919,1,-274400,409_dG,dG_f,2885,CHB_16919,CHB_16919_1
CHB_16737_0,CHB_16737,0,-23140,410_dG,dG_f,2886,CHB_16737,CHB_16737_0
CHB_16737_1,CHB_16737,1,-50500,411_dG,dG_f,2887,CHB_16737,CHB_16737_1
CHB_17489_-1,CHB_17489,-1,-629680,412_dG,dG_f,2888,CHB_17489,CHB_17489_-1
CHB_16283_-2,CHB_16283,-2,-571100,413_dG,dG_f,2889,CHB_16283,CHB_16283_-2
CHB_16283_-1,CHB_16283,-1,-620800,414_dG,dG_f,2890,CHB_16283,CHB_16283_-1
CHB_16283_0,CHB_16283,0,-666510,415_dG,dG_f,2891,CHB_16283,CHB_16283_0
CHB_16283_1,CHB_16283,1,-678500,416_dG,dG_f,2892,CHB_16283,CHB_16283_1
CHB_16283_2,CHB_16283,2,-684200,417_dG,dG_f,2893,CHB_16283,CHB_16283_2
CHB_17561_-2,CHB_17561,-2,-232800,418_dG,dG_f,2894,CHB_17561,CHB_17561_-2
CHB_17561_1,CHB_17561,1,-347400,419_dG,dG_f,2895,CHB_17561,CHB_17561_1
CHB_17256_1,CHB_17256,1,-66420,420_dG,dG_f,2896,CHB_17256,CHB_17256_1
CHB_11563_-2,CHB_11563,-2,-1439840,421_dG,dG_f,2897,CHB_11563,CHB_11563_-2
CHB_11563_-1,CHB_11563,-1,-1478020,422_dG,dG_f,2898,CHB_11563,CHB_11563_-1
MAN_10201_-2,MAN_10201,-2,-1447920,423_dG,dG_f,2899,CHB_16132,CHB_16132_-2
MAN_10201_-1,MAN_10201,-1,-1486110,424_dG,dG_f,2900,CHB_16132,CHB_16132_-1
CHB_16016_0,CHB_16016,0,-451000,425_dG,dG_f,2901,CHB_16016,CHB_16016_0
CHB_16108_-2,CHB_16108,-2,-1296260,426_dG,dG_f,2902,CHB_16108,CHB_16108_-2
CHB_16108_-1,CHB_16108,-1,-1328800,427_dG,dG_f,2903,CHB_16108,CHB_16108_-1
CHB_40595_-4,CHB_40595,-4,-2601400,428_dG,dG_f,2904,CHB_16905,CHB_16905_-4
CHB_40595_-3,CHB_40595,-3,-2639360,429_dG,dG_f,2905,CHB_16905,CHB_16905_-3
CHB_40595_-2,CHB_40595,-2,-2673890,430_dG,dG_f,2906,CHB_16905,CHB_16905_-2
CHB_61553_-2,CHB_61553,-2,-1760800,431_dG,dG_f,2907,CHB_15946,CHB_15946_-2
CHB_61553_-1,CHB_61553,-1,-1796600,432_dG,dG_f,2908,CHB_15946,CHB_15946_-1
CHB_29806_-2,CHB_29806,-2,-601870,433_dG,dG_f,2909,CHB_29806,CHB_29806_-2
CHB_29806_-1,CHB_29806,-1,-628140,434_dG,dG_f,2910,CHB_29806,CHB_29806_-1
CHB_29806_0,CHB_29806,0,-645800,435_dG,dG_f,2911,CHB_29806,CHB_29806_0
